주문일자,주문번호,매장코드,매장명,지역,채널,상품코드,카테고리,상품명,색상,사이즈,수량,정상가,할인율,판매단가,매출액,고객ID,성별,연령,회원등급,결제수단,주문상태
2025-05-03,O102118,S101,공식몰,온라인,온라인,SKU00029,상의,크롭 티,BLACK,XS,2,39000,10,35000,70000,C92349,F,50,비회원,카드,정상
2025-05-03,O102118,S101,공식몰,온라인,온라인,SKU00135,액세서리,선글라스,NAVY,FREE,1,119000,0,119000,119000,C92349,F,50,비회원,카드,정상
2025-05-03,O102118,S101,공식몰,온라인,온라인,SKU00059,원피스,미니 원피스,BEIGE,L,3,129000,20,103000,309000,C92349,F,50,비회원,카드,정상
2025-05-03,O102119,S018,김해아울렛,부산,아울렛,SKU00115,신발,스니커즈,NAVY,230,1,159000,30,111000,111000,C34103,F,30,일반,카드,정상
2025-05-03,O102120,S009,인천신세계점,인천,오프라인,SKU00111,가방,클러치,DENIM_BLUE,FREE,1,99000,0,99000,99000,C19090,M,35,일반,상품권,정상
2025-05-03,O102120,S009,인천신세계점,인천,오프라인,SKU00084,하의,롱 스커트,RED,XS,1,99000,10,89000,89000,C19090,M,35,일반,상품권,정상
2025-05-03,O102121,S012,대구동성로점,대구,오프라인,SKU00009,데님,데님 자켓,DENIM_BLUE,XL,1,159000,0,159000,159000,C99709,F,20,GOLD,카드,정상
2025-05-03,O102122,S009,인천신세계점,인천,오프라인,SKU00004,데님,청바지 슬림핏,RED,S,1,89000,0,89000,89000,C26884,M,40,SILVER,카드,정상
2025-05-03,O102122,S009,인천신세계점,인천,오프라인,SKU00062,원피스,미니 원피스,RED,M,1,129000,10,116000,116000,C26884,M,40,SILVER,카드,정상
2025-05-03,O102123,S008,고양스타필드,경기,오프라인,SKU00117,신발,로퍼,GREY,255,1,189000,0,189000,189000,C34956,F,35,SILVER,카드,정상
2025-05-03,O102124,S014,대전둔산점,대전,오프라인,SKU00102,가방,백팩,BLACK,FREE,1,169000,0,169000,169000,C28552,M,20,일반,간편결제,정상
2025-05-03,O102124,S014,대전둔산점,대전,오프라인,SKU00110,가방,클러치,GREY,FREE,1,99000,20,79000,79000,C28552,M,20,일반,간편결제,정상
2025-05-03,O102125,S104,SSF샵입점,온라인,온라인,SKU00072,하의,치노 팬츠,WHITE,M,1,79000,0,79000,79000,C42601,F,40,SILVER,간편결제,정상
2025-05-03,O102126,S014,대전둔산점,대전,오프라인,SKU00075,하의,치노 팬츠,RED,M,1,79000,0,79000,79000,C86059,M,20,비회원,현금,정상
2025-05-03,O102127,S103,29CM입점,온라인,온라인,SKU00133,액세서리,모자,IVORY,FREE,1,49000,0,49000,49000,C63374,F,25,VIP,카드,정상
2025-05-03,O102128,S004,잠실롯데점,서울,오프라인,SKU00026,상의,크롭 티,NAVY,S,1,39000,20,31000,31000,C51661,F,35,VIP,간편결제,정상
2025-05-03,O102129,S011,부산센텀시티,부산,오프라인,SKU00084,하의,롱 스커트,RED,XL,1,99000,0,99000,99000,C42052,F,25,비회원,카드,정상
2025-05-03,O102130,S103,29CM입점,온라인,온라인,SKU00079,하의,조거 팬츠,WHITE,L,3,89000,0,89000,267000,C49866,F,25,SILVER,카드,정상
2025-05-03,O102131,S104,SSF샵입점,온라인,온라인,SKU00085,하의,롱 스커트,DENIM_BLUE,S,1,99000,0,99000,99000,C57727,F,40,일반,카드,정상
2025-05-03,O102132,S014,대전둔산점,대전,오프라인,SKU00103,가방,백팩,BROWN,FREE,1,169000,0,169000,169000,C70687,M,35,비회원,카드,정상
2025-05-03,O102132,S014,대전둔산점,대전,오프라인,SKU00071,원피스,니트 원피스,DENIM_BLUE,XL,-1,119000,0,119000,-119000,C70687,M,35,비회원,카드,반품
2025-05-03,O102132,S014,대전둔산점,대전,오프라인,SKU00092,가방,크로스백,WHITE,FREE,1,189000,0,189000,189000,C70687,M,35,비회원,카드,정상
2025-05-03,O102133,S017,파주아울렛,경기,아울렛,SKU00018,데님,데님 셔츠,DENIM_BLUE,M,1,89000,30,62000,62000,C87726,M,20,비회원,간편결제,정상
2025-05-03,O102134,S008,고양스타필드,경기,오프라인,SKU00012,데님,데님 자켓,IVORY,M,1,159000,0,159000,159000,C53054,F,35,GOLD,카드,정상
2025-05-03,O102135,S015,제주연동점,제주,오프라인,SKU00049,아우터,블레이저,WHITE,L,3,259000,20,207000,621000,C75001,M,35,일반,카드,정상
2025-05-03,O102136,S001,강남플래그십,서울,오프라인,SKU00065,원피스,롱 원피스,BEIGE,M,1,159000,10,143000,143000,C53431,M,30,일반,상품권,정상
2025-05-03,O102136,S001,강남플래그십,서울,오프라인,SKU00100,가방,백팩,KHAKI,FREE,1,169000,0,169000,169000,C53431,M,30,일반,상품권,정상
2025-05-03,O102137,S012,대구동성로점,대구,오프라인,SKU00090,하의,반바지,IVORY,S,1,49000,20,39000,39000,C84768,M,45,일반,카드,정상
2025-05-03,O102137,S012,대구동성로점,대구,오프라인,SKU00098,가방,토트백,BEIGE,FREE,1,229000,0,229000,229000,C84768,M,45,일반,카드,정상
2025-05-03,O102137,S012,대구동성로점,대구,오프라인,SKU00016,데님,데님 스커트,BEIGE,XS,2,79000,0,79000,158000,C84768,M,45,일반,카드,정상
2025-05-03,O102137,S012,대구동성로점,대구,오프라인,SKU00111,가방,클러치,DENIM_BLUE,FREE,1,99000,0,99000,99000,C84768,M,45,일반,카드,정상
2025-05-03,O102138,S017,파주아울렛,경기,아울렛,SKU00127,신발,샌들,NAVY,250,1,129000,30,90000,90000,C77661,M,35,SILVER,카드,정상
2025-05-03,O102138,S017,파주아울렛,경기,아울렛,SKU00064,원피스,롱 원피스,KHAKI,XL,1,159000,50,79000,79000,C77661,M,35,SILVER,카드,정상
2025-05-03,O102139,S102,무신사입점,온라인,온라인,SKU00055,아우터,가디건,KHAKI,XL,1,139000,10,125000,125000,C23779,F,35,일반,카드,정상
2025-05-04,O102140,S104,SSF샵입점,온라인,온라인,SKU00132,액세서리,모자,WHITE,FREE,1,49000,0,49000,49000,C29075,M,25,비회원,간편결제,정상
2025-05-04,O102141,S009,인천신세계점,인천,오프라인,SKU00146,액세서리,양말 세트,DENIM_BLUE,FREE,1,19000,0,19000,19000,C85416,M,30,SILVER,카드,정상
2025-05-04,O102141,S009,인천신세계점,인천,오프라인,SKU00128,액세서리,벨트,BEIGE,FREE,1,79000,0,79000,79000,C85416,M,30,SILVER,카드,정상
2025-05-04,O102142,S102,무신사입점,온라인,온라인,SKU00065,원피스,롱 원피스,BEIGE,M,1,159000,20,127000,127000,C95652,F,40,GOLD,상품권,정상
2025-05-04,O102142,S102,무신사입점,온라인,온라인,SKU00116,신발,스니커즈,KHAKI,260,1,159000,20,127000,127000,C95652,F,40,GOLD,상품권,정상
2025-05-04,O102142,S102,무신사입점,온라인,온라인,SKU00110,가방,클러치,GREY,FREE,1,99000,10,89000,89000,C95652,F,40,GOLD,상품권,정상
2025-05-04,O102143,S011,부산센텀시티,부산,오프라인,SKU00101,가방,백팩,GREY,FREE,1,169000,20,135000,135000,C40442,F,35,GOLD,카드,정상
2025-05-04,O102144,S008,고양스타필드,경기,오프라인,SKU00146,액세서리,양말 세트,DENIM_BLUE,FREE,1,19000,0,19000,19000,C95492,M,25,비회원,간편결제,정상
2025-05-04,O102145,S101,공식몰,온라인,온라인,SKU00128,액세서리,벨트,BEIGE,FREE,1,79000,10,71000,71000,C57693,M,40,비회원,카드,정상
2025-05-04,O102145,S101,공식몰,온라인,온라인,SKU00142,액세서리,지갑,BEIGE,FREE,1,99000,0,99000,99000,C57693,M,40,비회원,카드,정상
2025-05-04,O102145,S101,공식몰,온라인,온라인,SKU00056,아우터,바람막이,GREY,M,1,119000,0,119000,119000,C57693,M,40,비회원,카드,정상
2025-05-04,O102145,S101,공식몰,온라인,온라인,SKU00054,아우터,가디건,RED,XS,3,139000,10,125000,375000,C57693,M,40,비회원,카드,정상
2025-05-04,O102146,S104,SSF샵입점,온라인,온라인,SKU00007,데님,청바지 와이드,KHAKI,XS,1,99000,0,99000,99000,C71039,M,20,SILVER,간편결제,정상
2025-05-04,O102146,S104,SSF샵입점,온라인,온라인,SKU00041,아우터,트렌치코트,GREY,S,1,329000,10,296000,296000,C71039,M,20,SILVER,간편결제,정상
2025-05-04,O102146,S104,SSF샵입점,온라인,온라인,SKU00083,하의,미니 스커트,GREY,M,1,69000,0,69000,69000,C71039,M,20,SILVER,간편결제,정상
2025-05-04,O102147,S101,공식몰,온라인,온라인,SKU00058,아우터,바람막이,NAVY,XS,1,119000,0,119000,119000,C27025,M,25,일반,카드,정상
2025-05-04,O102147,S101,공식몰,온라인,온라인,SKU00101,가방,백팩,GREY,FREE,1,169000,0,169000,169000,C27025,M,25,일반,카드,정상
2025-05-04,O102148,S011,부산센텀시티,부산,오프라인,SKU00068,원피스,롱 원피스,BLACK,XL,1,159000,0,159000,159000,C53386,F,25,비회원,카드,정상
2025-05-04,O102148,S011,부산센텀시티,부산,오프라인,SKU00033,상의,맨투맨,RED,S,1,79000,0,79000,79000,C53386,F,25,비회원,카드,정상
2025-05-04,O102149,S014,대전둔산점,대전,오프라인,SKU00095,가방,토트백,DENIM_BLUE,FREE,1,229000,0,229000,229000,C53219,F,30,GOLD,간편결제,정상
2025-05-04,O102149,S014,대전둔산점,대전,오프라인,SKU00011,데님,데님 자켓,KHAKI,S,1,159000,0,159000,159000,C53219,F,30,GOLD,간편결제,정상
2025-05-04,O102150,S009,인천신세계점,인천,오프라인,SKU00121,신발,부츠,NAVY,260,1,259000,0,259000,259000,C64800,F,25,GOLD,현금,정상
2025-05-04,O102151,S101,공식몰,온라인,온라인,SKU00004,데님,청바지 슬림핏,RED,L,1,89000,0,89000,89000,C96857,M,20,일반,상품권,정상
2025-05-04,O102152,S004,잠실롯데점,서울,오프라인,SKU00007,데님,청바지 와이드,KHAKI,M,1,99000,0,99000,99000,C32132,F,45,비회원,카드,정상
2025-05-04,O102152,S004,잠실롯데점,서울,오프라인,SKU00091,하의,반바지,WHITE,S,1,49000,0,49000,49000,C32132,F,45,비회원,카드,정상
2025-05-04,O102152,S004,잠실롯데점,서울,오프라인,SKU00083,하의,미니 스커트,GREY,M,1,69000,0,69000,69000,C32132,F,45,비회원,카드,정상
2025-05-04,O102153,S014,대전둔산점,대전,오프라인,SKU00138,액세서리,선글라스,GREY,FREE,1,119000,10,107000,107000,C53624,M,20,비회원,상품권,정상
2025-05-04,O102154,S007,수원AK점,경기,오프라인,SKU00068,원피스,롱 원피스,BLACK,L,1,159000,0,159000,159000,C27943,M,30,SILVER,카드,정상
2025-05-04,O102155,S008,고양스타필드,경기,오프라인,SKU00048,아우터,패딩,WHITE,S,1,459000,0,459000,459000,C59418,F,45,VIP,카드,정상
2025-05-04,O102156,S011,부산센텀시티,부산,오프라인,SKU00119,신발,로퍼,BEIGE,230,2,189000,0,189000,378000,C62482,F,30,일반,간편결제,정상
2025-05-04,O102156,S011,부산센텀시티,부산,오프라인,SKU00028,상의,크롭 티,BROWN,S,1,39000,0,39000,39000,C62482,F,30,일반,간편결제,정상
2025-05-04,O102157,S007,수원AK점,경기,오프라인,SKU00030,상의,후드티,DENIM_BLUE,L,1,89000,0,89000,89000,C90163,F,30,비회원,카드,정상
2025-05-04,O102158,S007,수원AK점,경기,오프라인,SKU00148,액세서리,양말 세트,IVORY,FREE,2,19000,20,15000,30000,C99949,F,30,일반,카드,정상
2025-05-04,O102158,S007,수원AK점,경기,오프라인,SKU00038,상의,폴로셔츠,WHITE,XS,1,69000,0,69000,69000,C99949,F,30,일반,카드,정상
2025-05-04,O102159,S016,여주아울렛,경기,아울렛,SKU00038,상의,폴로셔츠,WHITE,XL,1,69000,40,41000,41000,C32719,M,20,일반,카드,정상
2025-05-04,O102160,S009,인천신세계점,인천,오프라인,SKU00126,신발,샌들,KHAKI,270,1,129000,0,129000,129000,C17096,F,25,비회원,간편결제,정상
2025-05-04,O102161,S018,김해아울렛,부산,아울렛,SKU00021,데님,데님 셔츠,GREY,S,1,89000,50,44000,44000,C18144,M,25,일반,카드,정상
2025-05-04,O102161,S018,김해아울렛,부산,아울렛,SKU00075,하의,치노 팬츠,RED,M,1,79000,40,47000,47000,C18144,M,25,일반,카드,정상
2025-05-04,O102161,S018,김해아울렛,부산,아울렛,SKU00083,하의,미니 스커트,GREY,S,1,69000,40,41000,41000,C18144,M,25,일반,카드,정상
2025-05-04,O102162,S001,강남플래그십,서울,오프라인,SKU00040,상의,폴로셔츠,BLACK,M,2,69000,0,69000,138000,C64651,F,35,SILVER,상품권,정상
2025-05-04,O102162,S001,강남플래그십,서울,오프라인,SKU00119,신발,로퍼,BEIGE,245,1,189000,0,189000,189000,C64651,F,35,SILVER,상품권,정상
2025-05-04,O102162,S001,강남플래그십,서울,오프라인,SKU00121,신발,부츠,NAVY,265,1,259000,0,259000,259000,C64651,F,35,SILVER,상품권,정상
2025-05-04,O102163,S015,제주연동점,제주,오프라인,SKU00118,신발,로퍼,KHAKI,230,3,189000,0,189000,567000,C89429,F,30,비회원,상품권,정상
2025-05-04,O102164,S102,무신사입점,온라인,온라인,SKU00040,상의,폴로셔츠,BLACK,L,1,69000,20,55000,55000,C89516,M,45,일반,현금,정상
2025-05-04,O102165,S017,파주아울렛,경기,아울렛,SKU00066,원피스,롱 원피스,BROWN,XS,1,159000,30,111000,111000,C29218,M,35,일반,간편결제,정상
2025-05-04,O102165,S017,파주아울렛,경기,아울렛,SKU00127,신발,샌들,NAVY,235,1,129000,40,77000,77000,C29218,M,35,일반,간편결제,정상
2025-05-04,O102166,S013,광주충장로점,광주,오프라인,SKU00103,가방,백팩,BROWN,FREE,1,169000,0,169000,169000,C62142,M,30,SILVER,카드,정상
2025-05-04,O102166,S013,광주충장로점,광주,오프라인,SKU00148,액세서리,양말 세트,IVORY,FREE,1,19000,10,17000,17000,C62142,M,30,SILVER,카드,정상
2025-05-04,O102167,S015,제주연동점,제주,오프라인,SKU00143,액세서리,지갑,GREY,FREE,1,99000,0,99000,99000,C35022,F,40,SILVER,카드,정상
2025-05-04,O102167,S015,제주연동점,제주,오프라인,SKU00070,원피스,니트 원피스,BROWN,XS,-1,119000,20,95000,-95000,C35022,F,40,SILVER,카드,반품
2025-05-04,O102168,S101,공식몰,온라인,온라인,SKU00134,액세서리,모자,RED,FREE,1,49000,10,44000,44000,C90845,M,35,비회원,카드,정상
2025-05-04,O102168,S101,공식몰,온라인,온라인,SKU00001,데님,청바지 슬림핏,WHITE,XL,1,89000,10,80000,80000,C90845,M,35,비회원,카드,정상
2025-05-04,O102169,S004,잠실롯데점,서울,오프라인,SKU00121,신발,부츠,NAVY,250,1,259000,0,259000,259000,C15165,M,30,일반,카드,정상
2025-05-04,O102170,S018,김해아울렛,부산,아울렛,SKU00106,가방,미니백,GREY,FREE,1,149000,30,104000,104000,C68016,M,30,일반,현금,정상
2025-05-04,O102170,S018,김해아울렛,부산,아울렛,SKU00018,데님,데님 셔츠,DENIM_BLUE,XS,1,89000,60,35000,35000,C68016,M,30,일반,현금,정상
2025-05-04,O102171,S001,강남플래그십,서울,오프라인,SKU00008,데님,청바지 와이드,RED,S,1,99000,0,99000,99000,C71470,F,40,비회원,간편결제,정상
2025-05-04,O102172,S104,SSF샵입점,온라인,온라인,SKU00009,데님,데님 자켓,DENIM_BLUE,XS,1,159000,10,143000,143000,C72069,F,35,SILVER,카드,정상
2025-05-04,O102173,S016,여주아울렛,경기,아울렛,SKU00059,원피스,미니 원피스,BEIGE,XL,1,129000,50,64000,64000,C91837,M,30,비회원,간편결제,정상
2025-05-04,O102174,S015,제주연동점,제주,오프라인,SKU00043,아우터,트렌치코트,BEIGE,XS,1,329000,0,329000,329000,C43345,F,25,VIP,현금,정상
2025-05-04,O102174,S015,제주연동점,제주,오프라인,SKU00090,하의,반바지,IVORY,S,1,49000,0,49000,49000,C43345,F,25,VIP,현금,정상
2025-05-04,O102175,S104,SSF샵입점,온라인,온라인,SKU00109,가방,클러치,WHITE,FREE,1,99000,0,99000,99000,C22178,F,25,SILVER,상품권,정상
2025-05-04,O102175,S104,SSF샵입점,온라인,온라인,SKU00115,신발,스니커즈,NAVY,260,1,159000,10,143000,143000,C22178,F,25,SILVER,상품권,정상
2025-05-04,O102175,S104,SSF샵입점,온라인,온라인,SKU00097,가방,토트백,RED,FREE,1,229000,0,229000,229000,C22178,F,25,SILVER,상품권,정상
2025-05-04,O102176,S011,부산센텀시티,부산,오프라인,SKU00134,액세서리,모자,RED,FREE,1,49000,10,44000,44000,C21587,M,25,일반,간편결제,정상
2025-05-04,O102177,S017,파주아울렛,경기,아울렛,SKU00055,아우터,가디건,KHAKI,M,1,139000,30,97000,97000,C45765,M,35,비회원,카드,정상
2025-05-04,O102178,S002,명동점,서울,오프라인,SKU00054,아우터,가디건,RED,S,1,139000,20,111000,111000,C68223,F,25,일반,간편결제,정상
2025-05-04,O102178,S002,명동점,서울,오프라인,SKU00038,상의,폴로셔츠,WHITE,L,1,69000,0,69000,69000,C68223,F,25,일반,간편결제,정상
2025-05-05,O102179,S003,홍대점,서울,오프라인,SKU00106,가방,미니백,GREY,FREE,1,149000,0,149000,149000,C17438,M,30,일반,현금,정상
2025-05-05,O102179,S003,홍대점,서울,오프라인,SKU00083,하의,미니 스커트,GREY,XL,1,69000,0,69000,69000,C17438,M,30,일반,현금,정상
2025-05-05,O102180,S012,대구동성로점,대구,오프라인,SKU00117,신발,로퍼,GREY,245,1,189000,10,170000,170000,C64008,F,30,SILVER,카드,정상
2025-05-05,O102180,S012,대구동성로점,대구,오프라인,SKU00137,액세서리,선글라스,IVORY,FREE,1,119000,20,95000,95000,C64008,F,30,SILVER,카드,정상
2025-05-05,O102181,S005,여의도IFC점,서울,오프라인,SKU00003,데님,청바지 슬림핏,GREY,M,2,89000,0,89000,178000,C64865,F,25,비회원,카드,정상
2025-05-05,O102182,S006,분당현대점,경기,오프라인,SKU00037,상의,폴로셔츠,KHAKI,XS,2,69000,20,55000,110000,C77769,M,45,비회원,카드,정상
2025-05-05,O102182,S006,분당현대점,경기,오프라인,SKU00066,원피스,롱 원피스,BROWN,XL,1,159000,0,159000,159000,C77769,M,45,비회원,카드,정상
2025-05-05,O102183,S013,광주충장로점,광주,오프라인,SKU00124,신발,샌들,IVORY,270,2,129000,10,116000,232000,C32872,M,25,비회원,카드,정상
2025-05-05,O102184,S006,분당현대점,경기,오프라인,SKU00138,액세서리,선글라스,GREY,FREE,1,119000,0,119000,119000,C66332,F,30,비회원,간편결제,정상
2025-05-05,O102185,S005,여의도IFC점,서울,오프라인,SKU00139,액세서리,선글라스,WHITE,FREE,1,119000,0,119000,119000,C33714,M,30,VIP,상품권,정상
2025-05-05,O102185,S005,여의도IFC점,서울,오프라인,SKU00072,하의,치노 팬츠,WHITE,M,1,79000,0,79000,79000,C33714,M,30,VIP,상품권,정상
2025-05-05,O102186,S003,홍대점,서울,오프라인,SKU00107,가방,미니백,DENIM_BLUE,FREE,3,149000,0,149000,447000,C10559,F,45,일반,카드,정상
2025-05-05,O102187,S102,무신사입점,온라인,온라인,SKU00065,원피스,롱 원피스,BEIGE,L,2,159000,0,159000,318000,C69464,F,35,일반,카드,정상
2025-05-05,O102188,S004,잠실롯데점,서울,오프라인,SKU00063,원피스,미니 원피스,KHAKI,L,1,129000,10,116000,116000,C46542,M,25,SILVER,상품권,정상
2025-05-05,O102189,S004,잠실롯데점,서울,오프라인,SKU00034,상의,맨투맨,GREY,S,2,79000,0,79000,158000,C19162,F,30,VIP,카드,정상
2025-05-05,O102189,S004,잠실롯데점,서울,오프라인,SKU00120,신발,부츠,BROWN,230,1,259000,0,259000,259000,C19162,F,30,VIP,카드,정상
2025-05-05,O102189,S004,잠실롯데점,서울,오프라인,SKU00133,액세서리,모자,IVORY,FREE,1,49000,0,49000,49000,C19162,F,30,VIP,카드,정상
2025-05-05,O102190,S004,잠실롯데점,서울,오프라인,SKU00064,원피스,롱 원피스,KHAKI,XS,1,159000,0,159000,159000,C27212,F,30,SILVER,카드,정상
2025-05-05,O102191,S006,분당현대점,경기,오프라인,SKU00073,하의,치노 팬츠,BEIGE,M,1,79000,20,63000,63000,C95271,M,20,VIP,카드,정상
2025-05-05,O102191,S006,분당현대점,경기,오프라인,SKU00049,아우터,블레이저,WHITE,XS,1,259000,0,259000,259000,C95271,M,20,VIP,카드,정상
2025-05-06,O102192,S007,수원AK점,경기,오프라인,SKU00139,액세서리,선글라스,WHITE,FREE,1,119000,0,119000,119000,C11879,M,30,일반,상품권,정상
2025-05-06,O102193,S014,대전둔산점,대전,오프라인,SKU00132,액세서리,모자,WHITE,FREE,1,49000,0,49000,49000,C49165,F,35,비회원,간편결제,정상
